unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
210,scene,wine_cellar-barrel_storage-s,0.013662321698378957,orange-c,30348501.0,2601124.0,177444.0,0.005414470278923457,person,14523849.0,847965.0,109403.0,0.007168133527527204,head,4946761.0,446332.0,50703.0,0.009490696111665378,wine_cellar-barrel_storage-s,263424.0,369896.0,8536.0,0.013662321698378957,stratified,1568000.0,100126.0,4999.0,0.003005783683386777
326,part,head,0.013559404276630478,pink-c,18491188.0,2468656.0,108276.0,0.005192703013989164,dog,3793935.0,1529712.0,55272.0,0.010491280518186348,head,4946761.0,776588.0,76567.0,0.013559404276630478,castle-s,865536.0,726087.0,18360.0,0.011670013214573787,lacelike,1530368.0,247311.0,23006.0,0.013111274864319448
153,scene,utility_room-s,0.013416595764663185,grey-c,159331282.0,2699822.0,871435.0,0.005407277176773055,bed,5899566.0,1453998.0,90702.0,0.012488465290955549,wing,323329.0,773048.0,11552.0,0.010648722144124628,utility_room-s,413952.0,859334.0,16857.0,0.013416595764663185,dotted,2935296.0,97443.0,9689.0,0.0032050412662708192
398,part,headboard,0.013342061875666762,brown-c,182265724.0,2540961.0,929458.0,0.005054774945023507,dog,3793935.0,1096574.0,47024.0,0.009708711805652335,headboard,500152.0,544705.0,13757.0,0.013342061875666762,attic-s,1216768.0,609478.0,15796.0,0.0087249026485128,,24924928.0,75473.0,60419.0,0.0024225759264782146
119,texture,dotted,0.013125901577815966,brown-c,182265724.0,2698419.0,1018665.0,0.005537863779396632,house,1833277.0,1140504.0,33119.0,0.011262430024259843,roof,443437.0,504956.0,9773.0,0.010412094351281667,corridor-s,1530368.0,584185.0,24318.0,0.011634098558296077,dotted,2935296.0,185149.0,40428.0,0.013125901577815966
466,object,bed,0.01277529775878481,yellow-c,34166024.0,2485838.0,190611.0,0.005227769063656099,bed,5899566.0,949093.0,86390.0,0.01277529775878481,footboard,366693.0,455914.0,9778.0,0.012029590479670385,sauna-s,238336.0,596726.0,7926.0,0.009582462859795728,braided,1568000.0,126777.0,6019.0,0.0035641578011769595
34,part,wing,0.012726355004294984,green-c,63326720.0,2749978.0,322344.0,0.004902245712884655,bird,1030707.0,1135090.0,22994.0,0.010730804464992815,wing,323329.0,551462.0,10993.0,0.012726355004294984,crevasse-s,150528.0,530200.0,8344.0,0.012409575480677705,veined,1806336.0,251425.0,24923.0,0.012260199779815214
232,object,windowpane,0.012594202541023523,grey-c,159331282.0,2949114.0,951476.0,0.005897739847263591,windowpane,8841352.0,1584486.0,129672.0,0.012594202541023523,pane,480756.0,681485.0,12077.0,0.010500241704661248,bedroom-s,19167232.0,1116079.0,202050.0,0.010061619138359887,perforated,1793792.0,215470.0,19367.0,0.009732674337088137
86,scene,jacuzzi-indoor-s,0.012500903344877617,grey-c,159331282.0,2739557.0,903345.0,0.005605007421657869,water,5655946.0,1457731.0,58959.0,0.008357385794868059,drawer,540514.0,583651.0,7333.0,0.006565893527406092,jacuzzi-indoor-s,526848.0,930238.0,17990.0,0.012500903344877617,,24924928.0,124412.0,101439.0,0.004066033451070693
432,object,bathtub,0.012494462269596853,orange-c,30348501.0,2672519.0,171731.0,0.005227845266300893,bathtub,583451.0,924943.0,18614.0,0.012494462269596853,headboard,500152.0,478537.0,8125.0,0.008371421153061517,home_theater-s,313600.0,542514.0,10212.0,0.012072320434281983,woven,1781248.0,92044.0,11142.0,0.005983406277689767
