unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
178,scene,highway-s,0.03607719773403034,grey-c,159331282.0,2887796.0,1532229.0,0.00953549720798869,water,5655946.0,1869430.0,180584.0,0.024586673114773024,torso,7669375.0,358750.0,30128.0,0.0037669431483907784,highway-s,4076800.0,850348.0,171568.0,0.03607719773403034,crosshatched,1743616.0,723332.0,64217.0,0.026726670609402384
239,texture,grooved,0.03605379112888255,grey-c,159331282.0,2677597.0,1108174.0,0.006887316000262398,road,12902886.0,1359971.0,242905.0,0.017325665594290194,crosswalk,241792.0,218431.0,5844.0,0.012861509884919855,garage-indoor-s,815360.0,870860.0,26359.0,0.015880245394042033,grooved,1505280.0,314161.0,63315.0,0.03605379112888255
46,object,grass,0.03601425393202352,green-c,63326720.0,3156096.0,1069668.0,0.016352492315459273,grass,12961339.0,1603111.0,506294.0,0.03601425393202352,shaft,46090.0,373444.0,971.0,0.002319841935383681,fairway-s,288512.0,587798.0,19019.0,0.02218499902600167,matted,1593088.0,1309658.0,94298.0,0.033576551889157286
491,scene,nursery-s,0.03588347687989066,brown-c,182265724.0,2681347.0,1129253.0,0.0061433271936673734,cradle,157375.0,1375495.0,51006.0,0.03442016271398725,headboard,500152.0,361544.0,16504.0,0.019526924059858584,nursery-s,827904.0,973660.0,62407.0,0.03588347687989066,grooved,1505280.0,338073.0,55208.0,0.030874453693632228
73,texture,banded,0.0358029580596044,pink-c,18491188.0,2079729.0,243732.0,0.011990445307601618,bed,5899566.0,783040.0,53714.0,0.008103013293926044,clouds,116722.0,112056.0,850.0,0.0037292478326489053,field-cultivated-s,639744.0,399526.0,10438.0,0.010145485365929519,banded,2571520.0,1050916.0,125211.0,0.0358029580596044
334,object,sky,0.03573257466613389,blue-c,61494563.0,2112397.0,1668500.0,0.02693802848827691,sky,36622673.0,1785686.0,1325081.0,0.03573257466613389,screen,677188.0,142946.0,19085.0,0.023825009456350358,skyscraper-s,4402944.0,1130322.0,189439.0,0.035450062286821786,banded,2571520.0,238827.0,30207.0,0.01086528016574705
455,object,book,0.035626469212866815,brown-c,182265724.0,3029830.0,1163068.0,0.006316473672114545,book,615007.0,1683800.0,79081.0,0.035626469212866815,shop window,233888.0,582287.0,11126.0,0.013820276778183687,bookstore-s,401408.0,1238244.0,47446.0,0.029798907930255254,swirly,1605632.0,300423.0,33008.0,0.017622622390148245
317,texture,chequered,0.035530312458373174,brown-c,182265724.0,2014458.0,904971.0,0.004935078166045027,bookcase,521264.0,905829.0,30362.0,0.021737900855640778,top,381885.0,363725.0,8548.0,0.011597396148492256,closet-s,990976.0,696450.0,25987.0,0.01564126037729944,chequered,1530368.0,125475.0,56814.0,0.035530312458373174
207,texture,lined,0.035473459005598486,green-c,63326720.0,2587497.0,823896.0,0.012657734473302106,tree,21215516.0,1967547.0,638657.0,0.028328845745592055,back pillow,282308.0,429986.0,2961.0,0.004174344066891008,park-s,1179136.0,1241884.0,33604.0,0.014075469042680455,lined,1568000.0,414912.0,67931.0,0.035473459005598486
386,scene,bathroom-s,0.035217902677386954,white-c,72511065.0,2920152.0,745287.0,0.009978947841983088,bathtub,583451.0,1780327.0,45530.0,0.01963983145892933,headboard,500152.0,867169.0,9908.0,0.007299178658227083,bathroom-s,9257472.0,1476190.0,365157.0,0.035217902677386954,gauzy,1630720.0,235810.0,54052.0,0.02982215508270997
277,scene,bathroom-s,0.0351063527318134,yellow-c,34166024.0,3121182.0,297566.0,0.008044576805829956,toilet,310112.0,1382694.0,30430.0,0.018305124713061303,water tank,81859.0,747735.0,12862.0,0.01574812790486965,bathroom-s,9257472.0,972688.0,346963.0,0.0351063527318134,crystalline,1530368.0,431563.0,36130.0,0.018761024633386317
213,texture,gauzy,0.03509340783993153,white-c,72511065.0,1952084.0,624170.0,0.008453123383518073,ceiling,12122565.0,899612.0,138962.0,0.010786282771808124,ear,784263.0,187253.0,8413.0,0.008735306607912134,corridor-s,1530368.0,479661.0,31234.0,0.015784353609140916,gauzy,1630720.0,335737.0,66670.0,0.03509340783993153
