unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
222,object,sky,0.023072147552700945,blue-c,61494563.0,1465622.0,1075694.0,0.017382287268065275,sky,36622673.0,1146504.0,851764.0,0.023072147552700945,cloud,129326.0,94865.0,1904.0,0.008565503155830071,swimming_pool-outdoor-s,263424.0,622444.0,13603.0,0.015595031326489081,banded,2571520.0,297001.0,24199.0,0.008507827172872831
465,texture,banded,0.022899226690569877,yellow-c,34166024.0,1634370.0,163280.0,0.004581740261009912,swimming pool,200439.0,619656.0,9104.0,0.01122577192595232,sash,104750.0,137740.0,1538.0,0.0063830140442909765,swimming_pool-indoor-s,250880.0,460413.0,5697.0,0.00807402536295557,banded,2571520.0,390923.0,66319.0,0.022899226690569877
475,texture,pleated,0.022787854046271774,red-c,21004512.0,975163.0,63610.0,0.00290243709352021,screen door,313214.0,326943.0,2376.0,0.0037254167182779034,arcades,36106.0,69611.0,850.0,0.008105505068324631,doorway-indoor-s,351232.0,237108.0,5229.0,0.008967417867267123,pleated,1505280.0,278551.0,39744.0,0.022787854046271774
49,object,sky,0.02273370270288744,blue-c,61494563.0,985386.0,771208.0,0.01249754876703772,sky,36622673.0,932893.0,834799.0,0.02273370270288744,cloud,129326.0,20216.0,1066.0,0.007179611519706884,highway-s,4076800.0,516695.0,42168.0,0.009264990188575772,,24924928.0,82207.0,72506.0,0.0029078435456168206
251,texture,lined,0.022626220934495185,grey-c,159331282.0,2290403.0,923284.0,0.005745446091899819,ceiling,12122565.0,1190109.0,289767.0,0.022250562028892626,diffusor,14186.0,293986.0,1532.0,0.004996086616227496,bookstore-s,401408.0,908620.0,12730.0,0.009812703018119198,lined,1568000.0,314977.0,41662.0,0.022626220934495185
512,texture,bubbly,0.022618115169475615,blue-c,61494563.0,2144298.0,878657.0,0.014000225365742915,sea,2272224.0,1064539.0,36631.0,0.011099859035941592,clouds,116722.0,231407.0,2816.0,0.00815492031866741,swimming_pool-outdoor-s,263424.0,546513.0,17046.0,0.02149854141363693,bubbly,1517824.0,954975.0,54693.0,0.022618115169475615
405,texture,frilly,0.022503180031602253,purple-c,10857154.0,1725737.0,217844.0,0.017617725189398796,sea,2272224.0,686017.0,22527.0,0.007673431403740282,body,1291612.0,215999.0,13572.0,0.009084100214251436,desert-vegetation-s,163072.0,302178.0,5071.0,0.011019624972021753,frilly,1618176.0,704941.0,51127.0,0.022503180031602253
248,object,field,0.022429697586025345,yellow-c,34166024.0,1569378.0,361779.0,0.010227366306244627,field,1883336.0,951882.0,62198.0,0.022429697586025345,metal shutter,53868.0,122236.0,260.0,0.0014785832897340817,pasture-s,852992.0,476719.0,28198.0,0.021665553859239208,lined,1568000.0,545832.0,38801.0,0.018698997749913134
333,texture,swirly,0.022415547716733448,purple-c,10857154.0,1776464.0,190847.0,0.015337982190622972,motorbike,1440771.0,784859.0,38521.0,0.01761274815292699,wheel,1513439.0,327608.0,30532.0,0.0168637100493506,fairway-s,288512.0,327455.0,5542.0,0.009078920424294546,swirly,1605632.0,846737.0,53766.0,0.022415547716733448
197,texture,bubbly,0.022400639454885872,blue-c,61494563.0,1379184.0,754860.0,0.012151859707338284,sea,2272224.0,572116.0,36954.0,0.013163134674034849,body,1291612.0,128663.0,8009.0,0.005671027979148404,mountain_snowy-s,1793792.0,273344.0,30050.0,0.014751463610274677,bubbly,1517824.0,608024.0,46577.0,0.022400639454885872
